period,family,p1,p2,sample_phase,peak_to_peak,capture,net_log_per_cycle,long_log_per_cycle,short_log_per_cycle,reversals_per_cycle
96,phase,1.5707963267948966,4.71238898038469,1,0.005524168426876089,0.8574218297329214,0.009479616215654824,0.004739808107827076,0.0047398081078277475,2.0
96,phase,1.5707963267948966,4.71238898038469,2,0.005524168426876089,0.8574218297329214,0.009479616215654824,0.004739808107827076,0.0047398081078277475,2.0
96,phase,1.5707963267948966,4.71238898038469,3,0.005524168426876089,0.8574218297329214,0.009479616215654824,0.004739808107827076,0.0047398081078277475,2.0
96,phase,1.5707963267948966,4.71238898038469,4,0.005524168426876089,0.8574218297329214,0.009479616215654824,0.004739808107827077,0.0047398081078277475,2.0
96,phase,3.141592653589793,0.0,0,0.005,0.6562341697629253,0.007807049542948031,0.0039035247714738802,0.0039035247714741496,6.0
96,phase,3.141592653589793,0.0,1,0.005,0.6562341697629253,0.007807049542948031,0.00390352477147388,0.0039035247714741496,6.0
96,phase,3.141592653589793,0.0,2,0.005,0.6562341697629254,0.007807049542948032,0.00390352477147388,0.0039035247714741496,6.0
96,phase,3.141592653589793,0.0,3,0.005,0.6562341697629254,0.007807049542948031,0.00390352477147388,0.0039035247714741496,6.0
96,phase,3.141592653589793,0.0,4,0.005,0.6562341697629254,0.007807049542948032,0.0039035247714738802,0.0039035247714741496,6.0
96,phase,3.141592653589793,1.5707963267948966,0,0.004944815322148542,0.7960931491749529,0.009471019008413892,0.004735509504207166,0.004735509504206726,4.0
96,phase,3.141592653589793,1.5707963267948966,1,0.004944815322148542,0.7960931491749529,0.009471019008413892,0.004735509504207166,0.004735509504206726,4.0
96,phase,3.141592653589793,1.5707963267948966,2,0.004944815322148542,0.7960931491749529,0.009471019008413892,0.004735509504207166,0.004735509504206726,3.984375
96,phase,3.141592653589793,1.5707963267948966,3,0.004944815322148542,0.7960931491749529,0.009471019008413892,0.004735509504207166,0.004735509504206726,4.0
96,phase,3.141592653589793,1.5707963267948966,4,0.004944815322148542,0.7960931491749529,0.009471019008413892,0.004735509504207166,0.004735509504206726,4.0
96,phase,3.141592653589793,3.141592653589793,0,0.0043040799245140345,0.7086241509793786,0.00794815502314831,0.003974077511574027,0.0039740775115742815,4.0
96,phase,3.141592653589793,3.141592653589793,1,0.0043040799245140345,0.7086241509793785,0.007948155023148308,0.003974077511574027,0.003974077511574282,4.0
96,phase,3.141592653589793,3.141592653589793,2,0.0043040799245140345,0.7086241509793786,0.00794815502314831,0.003974077511574027,0.0039740775115742815,4.0
96,phase,3.141592653589793,3.141592653589793,3,0.0043040799245140345,0.7086241509793786,0.00794815502314831,0.003974077511574027,0.003974077511574282,4.0
96,phase,3.141592653589793,3.141592653589793,4,0.0043040799245140345,0.7086241509793786,0.00794815502314831,0.003974077511574027,0.0039740775115742815,4.0
96,phase,3.141592653589793,4.71238898038469,0,0.004944815322148542,0.7431639389974447,0.00884132692249274,0.004420663461246513,0.004420663461246229,4.0
96,phase,3.141592653589793,4.71238898038469,1,0.004944815322148542,0.7431639389974448,0.008841326922492742,0.004420663461246513,0.004420663461246228,4.0
96,phase,3.141592653589793,4.71238898038469,2,0.004944815322148542,0.7431639389974446,0.00884132692249274,0.004420663461246513,0.004420663461246228,3.984375
96,phase,3.141592653589793,4.71238898038469,3,0.004944815322148542,0.7431639389974448,0.008841326922492742,0.004420663461246513,0.004420663461246229,4.0
96,phase,3.141592653589793,4.71238898038469,4,0.004944815322148542,0.7431639389974447,0.00884132692249274,0.004420663461246513,0.004420663461246229,4.0
96,phase,4.71238898038469,0.0,0,0.005686114240259766,0.7355560127405213,0.009765322454558453,0.0048826612272795614,0.004882661227278892,4.0
96,phase,4.71238898038469,0.0,1,0.005686114240259766,0.7355560127405213,0.009765322454558453,0.0048826612272795614,0.004882661227278892,4.0
96,phase,4.71238898038469,0.0,2,0.005686114240259766,0.7355560127405213,0.009765322454558453,0.0048826612272795614,0.004882661227278892,4.0
96,phase,4.71238898038469,0.0,3,0.005686114240259766,0.7355560127405213,0.009765322454558453,0.0048826612272795614,0.004882661227278892,4.0
96,phase,4.71238898038469,0.0,4,0.005686114240259766,0.7355560127405213,0.009765322454558453,0.0048826612272795614,0.004882661227278892,4.0
96,phase,4.71238898038469,1.5707963267948966,0,0.005524168426876091,0.8488469671315245,0.009384812930102213,0.004692406465051306,0.004692406465050909,2.0
96,phase,4.71238898038469,1.5707963267948966,1,0.005524168426876091,0.8488469671315245,0.009384812930102213,0.004692406465051306,0.004692406465050909,2.0
96,phase,4.71238898038469,1.5707963267948966,2,0.005524168426876091,0.8488469671315245,0.009384812930102213,0.004692406465051306,0.004692406465050909,2.0
96,phase,4.71238898038469,1.5707963267948966,3,0.005524168426876091,0.8488469671315246,0.009384812930102215,0.004692406465051305,0.004692406465050909,2.0
96,phase,4.71238898038469,1.5707963267948966,4,0.005524168426876091,0.8488469671315245,0.009384812930102213,0.004692406465051305,0.004692406465050909,2.0
96,phase,4.71238898038469,3.141592653589793,0,0.005549195089235667,0.8323522822984813,0.009424320146963828,0.004712160073481846,0.004712160073481983,2.0
96,phase,4.71238898038469,3.141592653589793,1,0.005549195089235667,0.8323522822984813,0.009424320146963828,0.004712160073481846,0.004712160073481983,2.0
96,phase,4.71238898038469,3.141592653589793,2,0.005549195089235667,0.8323522822984815,0.00942432014696383,0.004712160073481846,0.004712160073481983,2.0
96,phase,4.71238898038469,3.141592653589793,3,0.005549195089235667,0.8323522822984815,0.00942432014696383,0.004712160073481846,0.004712160073481983,2.0
96,phase,4.71238898038469,3.141592653589793,4,0.005549195089235667,0.8323522822984813,0.009424320146963828,0.004712160073481846,0.004712160073481983,2.0
96,phase,4.71238898038469,4.71238898038469,0,0.0053376767392175235,0.7335779935636079,0.009213294381098882,0.004606647190549453,0.004606647190549429,4.0
96,phase,4.71238898038469,4.71238898038469,1,0.0053376767392175235,0.7335779935636079,0.009213294381098882,0.004606647190549453,0.004606647190549429,4.0
96,phase,4.71238898038469,4.71238898038469,2,0.0053376767392175235,0.7335779935636079,0.009213294381098882,0.004606647190549453,0.004606647190549429,4.0
96,phase,4.71238898038469,4.71238898038469,3,0.0053376767392175235,0.7335779935636079,0.009213294381098882,0.004606647190549453,0.004606647190549429,4.0
96,phase,4.71238898038469,4.71238898038469,4,0.0053376767392175235,0.7335779935636079,0.009213294381098882,0.004606647190549453,0.004606647190549429,4.0
